DATE (MM/DD/YYYY)_MST,Global CMP22 (vent/cor) [W/m^2],POA 40-South CMP11 [W/m^2],Deck Dry Bulb Temp [deg C],Avg Wind Speed @ 19ft [m/s]
2019-03-16 04:25:00,-0.46816899999999995,-2.58163,-3.1310000000000002,2.35
2019-03-16 04:26:00,-0.505885,-2.461,-3.029,2.275
2019-03-16 04:27:00,-0.536234,-2.45618,-2.952,2.113
2019-03-16 04:28:00,-0.590082,-2.41276,-2.8789999999999996,1.85
2019-03-16 04:29:00,-0.659275,-2.31625,-2.759,1.7630000000000001
2019-03-16 04:30:00,-0.672751,-2.31142,-2.679,2.025
2019-03-16 04:31:00,-0.6945600000000001,-2.35002,-2.622,1.838
2019-03-16 04:32:00,-0.701101,-2.3065900000000004,-2.5180000000000002,2.2
2019-03-16 04:33:00,-0.69597,-2.31623,-2.4930000000000003,2.0380000000000003
2019-03-16 04:34:00,-0.68825,-2.31623,-2.484,2.188
2019-03-16 04:35:00,-0.690268,-2.3838,-2.48,2.325
2019-03-16 04:36:00,-0.641578,-2.33555,-2.492,2.025
2019-03-16 04:37:00,-0.635992,-2.32108,-2.4819999999999998,2.363
2019-03-16 04:38:00,-0.640732,-2.43689,-2.48,2.075
2019-03-16 04:39:00,-0.633835,-2.4562,-2.489,1.9880000000000002
2019-03-16 04:40:00,-0.592479,-2.56236,-2.488,2.05
2019-03-16 04:41:00,-0.554606,-2.7216099999999996,-2.535,2.138
2019-03-16 04:42:00,-0.524576,-2.90015,-2.677,2.225
2019-03-16 04:43:00,-0.433519,-3.05458,-2.7539999999999996,2.213
2019-03-16 04:44:00,-0.3843,-3.0883700000000003,-2.855,2.388
2019-03-16 04:45:00,-0.345468,-3.07389,-2.975,2.238
2019-03-16 04:46:00,-0.324824,-3.0015,-3.0860000000000003,1.95
2019-03-16 04:47:00,-0.334831,-2.7988299999999997,-3.0589999999999997,1.8
2019-03-16 04:48:00,-0.319139,-2.89534,-3.028,1.8630000000000002
2019-03-16 04:49:00,-0.28901,-2.9822,-3.094,1.8630000000000002
2019-03-16 04:50:00,-0.280237,-3.02563,-3.177,1.913
2019-03-16 04:51:00,-0.285433,-2.97255,-3.207,1.9380000000000002
2019-03-16 04:52:00,-0.288504,-2.9436,-3.235,2.113
2019-03-16 04:53:00,-0.351052,-2.89051,-3.2110000000000003,2.25
2019-03-16 04:54:00,-0.393714,-2.72162,-3.0410000000000004,2.35
2019-03-16 04:55:00,-0.44284300000000004,-2.50448,-2.906,2.4
2019-03-16 04:56:00,-0.514749,-2.3307599999999997,-2.7560000000000002,2.45
2019-03-16 04:57:00,-0.528227,-2.31146,-2.6919999999999997,2.388
2019-03-16 04:58:00,-0.599294,-2.25356,-2.6260000000000003,2.238
2019-03-16 04:59:00,-0.610665,-2.26803,-2.572,1.963
2019-03-16 05:00:00,-0.6211479999999999,-2.31629,-2.548,1.7380000000000002
2019-03-16 05:01:00,-0.593217,-2.39351,-2.56,1.65
2019-03-16 05:02:00,-0.5883550000000001,-2.4079900000000003,-2.5610000000000004,1.6880000000000002
2019-03-16 05:03:00,-0.571333,-2.47072,-2.5660000000000003,1.775
2019-03-16 05:04:00,-0.601789,-2.4659,-2.5380000000000003,1.788
2019-03-16 05:05:00,-0.60428,-2.45624,-2.508,1.788
2019-03-16 05:06:00,-0.598723,-2.45624,-2.5,1.913
2019-03-16 05:07:00,-0.608101,-2.4369400000000003,-2.471,1.9380000000000002
2019-03-16 05:08:00,-0.631107,-2.47554,-2.411,2.025
2019-03-16 05:09:00,-0.6184109999999999,-2.51415,-2.371,2.075
2019-03-16 05:10:00,-0.587723,-2.59619,-2.387,1.975
2019-03-16 05:11:00,-0.575213,-2.6155,-2.404,1.975
2019-03-16 05:12:00,-0.6004189999999999,-2.58656,-2.425,1.5630000000000002
2019-03-16 05:13:00,-0.57347,-2.56725,-2.406,1.6130000000000002
2019-03-16 05:14:00,-0.552138,-2.4466099999999997,-2.365,1.7380000000000002
2019-03-16 05:15:00,-0.537616,-2.5383,-2.334,1.45
2019-03-16 05:16:00,-0.5074569999999999,-2.63965,-2.371,1.213
2019-03-16 05:17:00,-0.46274099999999996,-2.70238,-2.427,0.8420000000000001
2019-03-16 05:18:00,-0.435044,-2.81337,-2.447,1.15
2019-03-16 05:19:00,-0.427101,-2.84232,-2.46,1.225
2019-03-16 05:20:00,-0.43675299999999995,-2.8085400000000003,-2.465,1.2
2019-03-16 05:21:00,-0.46331400000000006,-2.73132,-2.426,1.213
2019-03-16 05:22:00,-0.48321099999999995,-2.67341,-2.3680000000000003,1.463
2019-03-16 05:23:00,-0.512925,-2.64447,-2.327,1.8
2019-03-16 05:24:00,-0.522728,-2.4804,-2.29,1.775
2019-03-16 05:25:00,-0.539255,-2.41767,-2.256,2.0
2019-03-16 05:26:00,-0.539057,-2.4997,-2.263,2.0380000000000003
2019-03-16 05:27:00,-0.5266810000000001,-2.42731,-2.249,1.7
2019-03-16 05:28:00,-0.542556,-2.46591,-2.225,1.4380000000000002
2019-03-16 05:29:00,-0.499018,-2.54312,-2.2230000000000003,1.5130000000000001
2019-03-16 05:30:00,-0.537428,-2.5962099999999997,-2.246,1.875
2019-03-16 05:31:00,-0.539814,-2.5527900000000003,-2.262,1.8130000000000002
2019-03-16 05:32:00,-0.579032,-2.3887099999999997,-2.24,1.788
2019-03-16 05:33:00,-0.602464,-2.37423,-2.208,1.5
2019-03-16 05:34:00,-0.615696,-2.39836,-2.198,1.35
2019-03-16 05:35:00,-0.609225,-2.57208,-2.2030000000000003,1.113
2019-03-16 05:36:00,-0.594915,-2.60586,-2.215,1.075
2019-03-16 05:37:00,-0.55218,-2.60586,-2.226,1.238
2019-03-16 05:38:00,-0.526223,-2.7265,-2.24,0.705
2019-03-16 05:39:00,-0.48268,-2.88092,-2.256,0.895
2019-03-16 05:40:00,-0.464638,-2.99191,-2.263,1.018
2019-03-16 05:41:00,-0.443568,-3.01123,-2.246,1.8880000000000001
2019-03-16 05:42:00,-0.427034,-2.99191,-2.239,1.6880000000000002
2019-03-16 05:43:00,-0.46256,-2.85679,-2.2230000000000003,1.213
2019-03-16 05:44:00,-0.46572399999999997,-2.84232,-2.193,1.138
2019-03-16 05:45:00,-0.480343,-2.7989,-2.117,1.275
2019-03-16 05:46:00,-0.509031,-2.79408,-2.052,0.988
2019-03-16 05:47:00,-0.480196,-2.78443,-2.023,1.175
2019-03-16 05:48:00,-0.429005,-2.79891,-2.021,1.163
2019-03-16 05:49:00,-0.38907800000000003,-2.81339,-2.048,1.188
2019-03-16 05:50:00,-0.330009,-2.86648,-2.113,1.225
2019-03-16 05:51:00,-0.251707,-2.7748,-2.153,1.163
2019-03-16 05:52:00,-0.21221399999999999,-2.62037,-2.173,1.125
2019-03-16 05:53:00,-0.188169,-2.58176,-2.162,1.088
2019-03-16 05:54:00,-0.11208699999999999,-2.39839,-2.133,1.0
2019-03-16 05:55:00,-0.032448000000000005,-2.25845,-2.112,0.66
2019-03-16 05:56:00,0.10591800000000001,-2.08955,-2.088,0.812
2019-03-16 05:57:00,0.262639,-2.02198,-2.121,1.1
2019-03-16 05:58:00,0.40920500000000004,-1.8530799999999998,-2.178,0.9
2019-03-16 05:59:00,0.582777,-1.6311,-2.18,1.075
2019-03-16 06:00:00,0.789452,-1.36086,-2.16,1.2
2019-03-16 06:01:00,1.0024899999999999,-0.9651489999999999,-2.066,1.3130000000000002
2019-03-16 06:02:00,1.26693,-0.6949069999999999,-2.042,1.113
2019-03-16 06:03:00,1.56013,-0.381234,-2.026,0.825
2019-03-16 06:04:00,1.8329900000000001,-0.086863,-2.006,0.8
2019-03-16 06:05:00,2.18723,0.289546,-2.002,0.975
2019-03-16 06:06:00,2.55878,0.665956,-2.0069999999999997,1.175
2019-03-16 06:07:00,2.94848,1.02306,-2.0380000000000003,1.275
2019-03-16 06:08:00,3.3762300000000005,1.4429100000000001,-2.0580000000000003,1.5630000000000002
2019-03-16 06:09:00,3.82355,1.9785700000000002,-2.029,1.838
2019-03-16 06:10:00,4.434880000000001,2.83755,-1.982,2.238
2019-03-16 06:11:00,5.51717,4.14051,-1.98,2.138
2019-03-16 06:12:00,7.019310000000001,6.13837,-2.13,2.0380000000000003
2019-03-16 06:13:00,8.41526,8.1218,-2.372,1.8880000000000001
2019-03-16 06:14:00,9.6214,9.84942,-2.565,1.7630000000000001
2019-03-16 06:15:00,10.8805,11.91,-2.667,1.95
2019-03-16 06:16:00,12.163,13.8837,-2.625,1.9
2019-03-16 06:17:00,13.5239,15.6838,-2.6239999999999997,1.8
2019-03-16 06:18:00,14.9615,17.812,-2.681,1.8
2019-03-16 06:19:00,16.484,20.0946,-2.697,1.788
2019-03-16 06:20:00,18.1616,22.7295,-2.609,2.05
2019-03-16 06:21:00,19.983,25.6973,-2.477,2.5380000000000003
2019-03-16 06:22:00,21.861,28.506,-2.469,2.363
2019-03-16 06:23:00,23.7584,31.6862,-2.487,2.313
2019-03-16 06:24:00,25.8093,34.8375,-2.4859999999999998,2.425
2019-03-16 06:25:00,27.9007,38.2686,-2.443,2.4130000000000003
2019-03-16 06:26:00,29.8614,41.5644,-2.36,2.238
2019-03-16 06:27:00,31.9274,44.8457,-2.3569999999999998,2.3
2019-03-16 06:28:00,34.0687,48.1079,-2.33,2.488
2019-03-16 06:29:00,36.348,51.6983,-2.24,2.55
2019-03-16 06:30:00,38.7235,55.3995,-2.138,2.375
2019-03-16 06:31:00,41.0793,58.8594,-2.0709999999999997,2.35
2019-03-16 06:32:00,43.7131,62.8406,-2.04,2.513
2019-03-16 06:33:00,45.9614,66.3296,-1.993,2.6630000000000003
2019-03-16 06:34:00,48.576,70.19,-1.966,2.838
2019-03-16 06:35:00,51.6818,74.9769,-1.956,2.838
2019-03-16 06:36:00,54.4634,79.1076,-1.9580000000000002,2.725
2019-03-16 06:37:00,57.1639,83.1177,-1.959,2.713
2019-03-16 06:38:00,59.8757,87.258,-1.956,2.4
2019-03-16 06:39:00,62.7953,91.5721,-1.876,2.475
2019-03-16 06:40:00,65.7691,95.8568,-1.828,2.5380000000000003
2019-03-16 06:41:00,68.6369,100.001,-1.7830000000000001,2.525
2019-03-16 06:42:00,71.7909,104.382,-1.7630000000000001,2.6
2019-03-16 06:43:00,74.9138,108.816,-1.76,2.625
2019-03-16 06:44:00,77.9344,113.34299999999999,-1.775,2.588
2019-03-16 06:45:00,80.54,117.014,-1.778,2.25
2019-03-16 06:46:00,82.2632,118.76,-1.7530000000000001,1.963
2019-03-16 06:47:00,86.6927,125.40899999999999,-1.732,1.75
2019-03-16 06:48:00,90.7383,131.787,-1.703,2.025
2019-03-16 06:49:00,94.1302,136.74200000000002,-1.639,2.175
2019-03-16 06:50:00,97.0458,140.968,-1.5759999999999998,1.825
2019-03-16 06:51:00,99.8259,144.852,-1.5230000000000001,2.013
2019-03-16 06:52:00,102.509,148.803,-1.479,2.113
2019-03-16 06:53:00,105.477,153.439,-1.442,1.913
2019-03-16 06:54:00,109.29299999999999,158.862,-1.416,1.95
2019-03-16 06:55:00,112.25200000000001,162.876,-1.389,1.95
2019-03-16 06:56:00,115.537,167.111,-1.354,2.275
2019-03-16 06:57:00,119.223,173.021,-1.27,2.6630000000000003
2019-03-16 06:58:00,122.839,177.74900000000002,-1.197,2.838
2019-03-16 06:59:00,126.46600000000001,182.8,-1.185,2.4130000000000003
2019-03-16 07:00:00,129.403,187.055,-1.163,2.15
2019-03-16 07:01:00,132.791,191.873,-1.107,2.3
2019-03-16 07:02:00,136.707,197.571,-1.0270000000000001,2.188
2019-03-16 07:03:00,140.382,203.11900000000003,-0.9740000000000001,2.263
2019-03-16 07:04:00,144.138,208.463,-0.922,1.9
2019-03-16 07:05:00,147.644,213.22799999999998,-0.8959999999999999,1.6130000000000002
2019-03-16 07:06:00,151.042,217.93599999999998,-0.889,1.2
2019-03-16 07:07:00,154.227,222.06,-0.8909999999999999,1.088
2019-03-16 07:08:00,157.642,226.88299999999998,-0.8740000000000001,1.275
2019-03-16 07:09:00,161.605,232.41,-0.815,1.475
2019-03-16 07:10:00,165.37099999999998,237.22799999999998,-0.765,1.3880000000000001
2019-03-16 07:11:00,169.149,242.46099999999998,-0.708,1.3880000000000001
2019-03-16 07:12:00,172.655,246.97099999999998,-0.6,1.263
2019-03-16 07:13:00,176.44299999999998,251.84099999999998,-0.503,1.3130000000000002
2019-03-16 07:14:00,180.127,257.503,-0.46799999999999997,1.725
2019-03-16 07:15:00,183.387,262.243,-0.434,1.6380000000000001
2019-03-16 07:16:00,186.33599999999998,266.45599999999996,-0.42200000000000004,1.7380000000000002
2019-03-16 07:17:00,190.297,271.529,-0.40299999999999997,1.8
2019-03-16 07:18:00,193.25,276.428,-0.374,1.713
2019-03-16 07:19:00,196.796,282.466,-0.315,1.6130000000000002
2019-03-16 07:20:00,200.333,286.163,-0.261,1.75
2019-03-16 07:21:00,205.542,292.44,-0.21600000000000003,1.8880000000000001
2019-03-16 07:22:00,209.298,298.82,-0.162,1.9
2019-03-16 07:23:00,213.00799999999998,303.575,-0.046,1.35
2019-03-16 07:24:00,216.68099999999998,308.589,0.03,1.15
2019-03-16 07:25:00,220.08900000000003,313.26599999999996,0.138,1.238
2019-03-16 07:26:00,223.583,318.07599999999996,0.25,0.36700000000000005
2019-03-16 07:27:00,227.399,323.572,0.336,0.035
2019-03-16 07:28:00,230.923,328.464,0.45899999999999996,0.0
2019-03-16 07:29:00,234.365,333.129,0.552,0.0
2019-03-16 07:30:00,238.301,337.98800000000006,0.6990000000000001,0.0
2019-03-16 07:31:00,241.65900000000002,342.68300000000005,0.8059999999999999,0.0
2019-03-16 07:32:00,244.84099999999998,347.07300000000004,1.012,0.057
2019-03-16 07:33:00,248.287,351.532,1.227,0.0
2019-03-16 07:34:00,252.22,356.611,1.45,0.0
2019-03-16 07:35:00,256.184,361.93800000000005,1.6159999999999999,0.045
2019-03-16 07:36:00,260.131,366.908,1.92,0.0
2019-03-16 07:37:00,263.798,371.699,2.263,0.0
2019-03-16 07:38:00,267.526,376.759,2.542,0.0
2019-03-16 07:39:00,271.392,381.976,2.807,0.0
2019-03-16 07:40:00,275.111,386.87699999999995,3.0580000000000003,0.0
2019-03-16 07:41:00,278.8,392.001,3.2,0.0
2019-03-16 07:42:00,282.497,396.79,3.24,0.0
2019-03-16 07:43:00,286.195,401.776,3.2260000000000004,0.0
2019-03-16 07:44:00,289.64599999999996,406.51300000000003,3.344,0.0
2019-03-16 07:45:00,293.186,411.605,3.512,0.0
2019-03-16 07:46:00,296.67900000000003,416.384,3.656,0.0
2019-03-16 07:47:00,300.118,421.348,3.8939999999999997,0.0
2019-03-16 07:48:00,303.269,425.76,4.121,0.0
2019-03-16 07:49:00,306.77099999999996,430.29,4.217,0.0
2019-03-16 07:50:00,310.348,435.026,4.343999999999999,0.0
2019-03-16 07:51:00,314.106,440.07099999999997,4.434,0.0
2019-03-16 07:52:00,317.935,445.135,4.513,0.0
2019-03-16 07:53:00,321.777,450.588,4.486000000000001,0.0
2019-03-16 07:54:00,325.536,455.411,4.332,0.0
2019-03-16 07:55:00,329.371,460.434,4.027,0.0
2019-03-16 07:56:00,333.265,466.066,3.719,0.0
2019-03-16 07:57:00,336.954,471.096,3.638,0.0
2019-03-16 07:58:00,340.43300000000005,476.023,3.696,0.0
2019-03-16 07:59:00,343.957,480.92400000000004,3.7739999999999996,0.0
2019-03-16 08:00:00,347.63,486.05400000000003,3.821,0.0
2019-03-16 08:01:00,351.11400000000003,491.102,3.8680000000000003,0.0
2019-03-16 08:02:00,354.64099999999996,496.039,3.967,0.0
2019-03-16 08:03:00,358.392,500.397,4.253,0.0
2019-03-16 08:04:00,362.134,505.027,4.458,0.0
2019-03-16 08:05:00,365.667,509.711,4.559,0.0
2019-03-16 08:06:00,369.13699999999994,514.855,4.63,0.0
2019-03-16 08:07:00,372.69800000000004,519.746,4.598,0.0
2019-03-16 08:08:00,376.21,524.389,4.379,0.0
2019-03-16 08:09:00,379.642,529.5459999999999,4.2,0.0
2019-03-16 08:10:00,383.173,534.14,4.2219999999999995,0.0
2019-03-16 08:11:00,386.468,538.849,4.496,0.0
2019-03-16 08:12:00,390.022,544.131,4.646,0.0
2019-03-16 08:13:00,393.591,548.376,4.69,0.0
2019-03-16 08:14:00,396.86800000000005,552.83,4.885,0.0
2019-03-16 08:15:00,400.76099999999997,558.235,4.999,0.165
2019-03-16 08:16:00,404.30300000000005,562.732,4.971,0.0
2019-03-16 08:17:00,407.999,567.977,4.729,0.0
2019-03-16 08:18:00,411.829,572.7130000000001,4.537,0.0
2019-03-16 08:19:00,415.07199999999995,577.695,4.4239999999999995,0.0
2019-03-16 08:20:00,418.425,581.9830000000001,4.4639999999999995,0.2
2019-03-16 08:21:00,422.241,586.185,4.474,0.49700000000000005
2019-03-16 08:22:00,425.249,590.4209999999999,4.3580000000000005,0.057
2019-03-16 08:23:00,428.384,595.211,4.287,0.163
2019-03-16 08:24:00,431.731,599.617,4.402,0.542
2019-03-16 08:25:00,435.00800000000004,604.693,4.459,0.057
2019-03-16 08:26:00,437.974,609.2180000000001,4.539,0.17800000000000002
2019-03-16 08:27:00,440.89599999999996,613.9209999999999,4.544,1.143
2019-03-16 08:28:00,443.99699999999996,618.102,4.32,1.125
2019-03-16 08:29:00,447.35900000000004,622.82,4.092,1.5630000000000002
2019-03-16 08:30:00,450.19300000000004,626.535,3.838,1.45
2019-03-16 08:31:00,453.30400000000003,631.604,3.605,1.7
2019-03-16 08:32:00,457.13599999999997,636.58,3.318,2.025
2019-03-16 08:33:00,460.708,640.946,2.978,1.8880000000000001
2019-03-16 08:34:00,463.82300000000004,645.3340000000001,2.658,1.175
2019-03-16 08:35:00,467.606,650.594,2.417,1.45
2019-03-16 08:36:00,471.349,655.6160000000001,2.367,1.375
2019-03-16 08:37:00,474.54,660.168,2.347,1.263
2019-03-16 08:38:00,478.369,665.245,2.37,1.225
2019-03-16 08:39:00,481.783,670.3489999999999,2.371,1.85
2019-03-16 08:40:00,485.582,675.22,2.149,1.725
2019-03-16 08:41:00,488.33,678.939,2.063,1.7
2019-03-16 08:42:00,492.06199999999995,684.2489999999999,2.057,1.838
2019-03-16 08:43:00,495.524,688.4789999999999,2.055,1.8130000000000002
2019-03-16 08:44:00,498.7,692.757,2.041,1.775
2019-03-16 08:45:00,501.959,697.5419999999999,1.871,1.725
2019-03-16 08:46:00,505.355,702.285,1.778,1.588
2019-03-16 08:47:00,508.466,706.43,1.791,1.9
2019-03-16 08:48:00,511.444,710.821,1.77,1.838
2019-03-16 08:49:00,512.854,711.89,1.712,1.7
2019-03-16 08:50:00,518.8290000000001,719.8839999999999,1.788,1.588
2019-03-16 08:51:00,522.278,724.8330000000001,1.965,1.45
2019-03-16 08:52:00,525.518,729.206,1.909,1.4
2019-03-16 08:53:00,527.732,732.451,1.926,1.375
2019-03-16 08:54:00,530.0930000000001,735.8969999999999,1.94,1.063
2019-03-16 08:55:00,533.42,740.346,1.956,1.2
2019-03-16 08:56:00,536.567,745.012,2.066,1.025
2019-03-16 08:57:00,540.344,750.316,2.221,0.825
2019-03-16 08:58:00,543.318,754.62,2.245,0.87
2019-03-16 08:59:00,546.212,758.596,2.285,1.218
2019-03-16 09:00:00,549.116,762.742,2.417,1.3
2019-03-16 09:01:00,552.55,766.9739999999999,2.528,1.138
2019-03-16 09:02:00,555.622,770.568,2.4,1.015
2019-03-16 09:03:00,558.3530000000001,774.705,2.247,1.138
2019-03-16 09:04:00,561.497,778.56,2.121,1.125
2019-03-16 09:05:00,564.2819999999999,782.155,2.116,1.178
2019-03-16 09:06:00,567.265,786.238,2.303,1.3880000000000001
2019-03-16 09:07:00,570.731,791.1080000000001,2.4019999999999997,1.6880000000000002
2019-03-16 09:08:00,573.956,795.0260000000001,2.551,2.0380000000000003
2019-03-16 09:09:00,577.229,799.262,2.676,1.9
2019-03-16 09:10:00,580.198,803.572,2.628,1.45
2019-03-16 09:11:00,583.215,807.625,2.583,1.55
2019-03-16 09:12:00,586.0840000000001,811.7230000000001,2.571,1.063
2019-03-16 09:13:00,588.7130000000001,815.2919999999999,2.48,0.562
2019-03-16 09:14:00,591.372,819.2360000000001,2.349,1.175
2019-03-16 09:15:00,594.424,823.137,2.443,0.562
2019-03-16 09:16:00,597.4730000000001,826.9810000000001,2.57,1.0
2019-03-16 09:17:00,600.091,830.263,2.5780000000000003,1.1
2019-03-16 09:18:00,602.62,833.414,2.6010000000000004,1.238
2019-03-16 09:19:00,605.587,837.783,2.773,0.565
2019-03-16 09:20:00,608.498,842.11,2.926,0.57
2019-03-16 09:21:00,611.847,846.409,3.023,1.163
2019-03-16 09:22:00,614.736,849.7310000000001,2.949,0.27
2019-03-16 09:23:00,617.122,852.567,2.908,0.943
2019-03-16 09:24:00,619.54,855.556,2.73,1.3630000000000002
2019-03-16 09:25:00,622.269,859.495,2.765,1.5130000000000001
2019-03-16 09:26:00,625.26,863.2310000000001,3.003,1.375
2019-03-16 09:27:00,627.759,866.645,2.984,1.163
2019-03-16 09:28:00,630.388,869.807,2.861,1.275
2019-03-16 09:29:00,633.29,873.946,2.855,1.275
2019-03-16 09:30:00,635.92,878.113,2.97,1.175
2019-03-16 09:31:00,638.82,881.508,3.0839999999999996,0.855
2019-03-16 09:32:00,641.807,885.971,3.287,0.632
2019-03-16 09:33:00,644.2230000000001,889.221,3.388,0.785
2019-03-16 09:34:00,646.741,892.7339999999999,3.38,0.215
2019-03-16 09:35:00,649.266,895.533,3.3310000000000004,1.043
2019-03-16 09:36:00,652.251,899.525,3.2289999999999996,1.125
2019-03-16 09:37:00,655.339,904.135,3.323,0.223
2019-03-16 09:38:00,658.033,907.701,3.498,0.0
2019-03-16 09:39:00,660.3480000000001,911.013,3.718,0.0
2019-03-16 09:40:00,662.605,913.4739999999999,4.292,0.022000000000000002
2019-03-16 09:41:00,664.955,916.9,4.974,0.105
2019-03-16 09:42:00,667.6289999999999,920.066,5.277,0.105
2019-03-16 09:43:00,670.209,923.322,5.415,0.0
2019-03-16 09:44:00,672.688,927.0089999999999,5.428,0.035
2019-03-16 09:45:00,675.206,930.935,5.422000000000001,0.0
2019-03-16 09:46:00,677.55,934.42,5.4110000000000005,0.165
2019-03-16 09:47:00,680.122,937.768,5.401,0.223
2019-03-16 09:48:00,682.595,940.8789999999999,5.314,0.0
2019-03-16 09:49:00,685.482,944.3480000000001,5.29,0.035
2019-03-16 09:50:00,688.428,947.95,5.3870000000000005,0.795
2019-03-16 09:51:00,691.74,951.909,5.485,1.5530000000000002
2019-03-16 09:52:00,693.997,955.58,5.5889999999999995,0.935
2019-03-16 09:53:00,695.427,957.8739999999999,5.7010000000000005,0.0
2019-03-16 09:54:00,697.6239999999999,961.09,5.801,0.0
2019-03-16 09:55:00,699.587,962.137,5.94,0.07
2019-03-16 09:56:00,701.2669999999999,964.818,5.922999999999999,0.525
2019-03-16 09:57:00,704.1469999999999,969.105,5.7139999999999995,1.033
2019-03-16 09:58:00,706.69,973.2560000000001,5.492999999999999,0.53
2019-03-16 09:59:00,709.544,976.847,5.452999999999999,0.287
2019-03-16 10:00:00,712.6039999999999,981.549,5.654,0.045
2019-03-16 10:01:00,715.42,986.321,6.039,0.863
2019-03-16 10:02:00,718.5089999999999,989.6239999999999,6.149,0.685
2019-03-16 10:03:00,720.816,993.578,6.496,1.405
2019-03-16 10:04:00,722.628,996.1460000000001,6.919,1.193
2019-03-16 10:05:00,725.078,999.678,7.1610000000000005,1.413
2019-03-16 10:06:00,726.9730000000001,1003.04,7.434,1.6
2019-03-16 10:07:00,728.882,1005.11,7.643,0.605
2019-03-16 10:08:00,730.268,1007.82,7.625,1.703
2019-03-16 10:09:00,732.7669999999999,1011.3,7.337999999999999,1.338
2019-03-16 10:10:00,734.0419999999999,1013.67,7.245,0.905
2019-03-16 10:11:00,736.273,1016.25,7.09,2.313
2019-03-16 10:12:00,738.5,1020.54,7.066,1.183
2019-03-16 10:13:00,740.085,1023.24,7.106,0.0
2019-03-16 10:14:00,741.8939999999999,1025.53,7.05,0.022000000000000002
2019-03-16 10:15:00,743.953,1027.53,6.867000000000001,0.0
2019-03-16 10:16:00,746.073,1029.94,6.944,0.757
2019-03-16 10:17:00,748.743,1033.26,7.155,2.015
2019-03-16 10:18:00,751.617,1037.88,7.297999999999999,1.95
2019-03-16 10:19:00,753.954,1040.92,7.316,2.338
2019-03-16 10:20:00,755.95,1044.04,7.454,1.8630000000000002
2019-03-16 10:21:00,758.18,1047.09,7.456,2.425
2019-03-16 10:22:00,761.302,1051.71,7.194,2.2880000000000003
2019-03-16 10:23:00,763.235,1054.83,7.26,0.315
2019-03-16 10:24:00,764.414,1056.51,7.407,0.195
2019-03-16 10:25:00,765.056,1057.1,7.379,1.3780000000000001
2019-03-16 10:26:00,766.255,1059.09,7.3020000000000005,0.875
2019-03-16 10:27:00,768.8560000000001,1062.74,7.271,0.0
2019-03-16 10:28:00,771.038,1065.48,7.417999999999999,1.045
2019-03-16 10:29:00,772.2139999999999,1067.08,7.242000000000001,0.89
2019-03-16 10:30:00,773.2339999999999,1069.19,6.8020000000000005,2.213
2019-03-16 10:31:00,774.525,1070.91,6.369,2.05
2019-03-16 10:32:00,776.075,1073.55,6.098,1.453
2019-03-16 10:33:00,777.794,1076.15,5.985,0.852
2019-03-16 10:34:00,779.2239999999999,1077.68,5.994,0.165
2019-03-16 10:35:00,780.225,1078.65,6.231,0.307
2019-03-16 10:36:00,782.388,1081.29,6.547999999999999,0.938
2019-03-16 10:37:00,785.044,1084.36,6.847,1.205
2019-03-16 10:38:00,787.324,1087.09,7.035,3.2880000000000003
2019-03-16 10:39:00,789.5160000000001,1089.24,7.195,2.2880000000000003
2019-03-16 10:40:00,791.075,1092.27,7.22,1.27
2019-03-16 10:41:00,792.4689999999999,1094.45,7.039,0.7020000000000001
2019-03-16 10:42:00,794.2739999999999,1097.32,6.952999999999999,1.963
2019-03-16 10:43:00,795.8,1099.61,6.893,1.713
2019-03-16 10:44:00,798.347,1103.3,6.806,2.225
2019-03-16 10:45:00,799.7280000000001,1105.5,6.643,0.883
2019-03-16 10:46:00,800.6669999999999,1107.65,6.476,1.055
2019-03-16 10:47:00,802.1060000000001,1110.03,6.416,0.61
2019-03-16 10:48:00,803.336,1111.87,6.452000000000001,1.7
2019-03-16 10:49:00,804.872,1114.01,6.502000000000001,0.898
2019-03-16 10:50:00,806.715,1116.46,6.5,1.713
2019-03-16 10:51:00,808.92,1118.63,6.492999999999999,1.103
2019-03-16 10:52:00,809.794,1120.14,6.46,0.777
2019-03-16 10:53:00,810.551,1121.61,6.327000000000001,0.828
2019-03-16 10:54:00,812.299,1123.7,6.2620000000000005,0.9329999999999999
2019-03-16 10:55:00,813.58,1125.93,6.263999999999999,1.528
2019-03-16 10:56:00,814.832,1127.93,6.233,1.588
2019-03-16 10:57:00,816.9780000000001,1130.73,6.188,1.965
2019-03-16 10:58:00,817.703,1131.58,6.028,1.865
2019-03-16 10:59:00,818.242,1131.76,6.023,1.12
2019-03-16 11:00:00,818.465,1132.88,5.91,1.713
2019-03-16 11:01:00,820.041,1134.49,5.699,0.9129999999999999
2019-03-16 11:02:00,820.428,1134.49,5.805,2.263
2019-03-16 11:03:00,822.567,1136.55,5.896,0.945
2019-03-16 11:04:00,823.2260000000001,1137.15,6.021,1.308
2019-03-16 11:05:00,823.815,1138.06,6.155,1.778
2019-03-16 11:06:00,823.841,1138.42,6.18,2.4
2019-03-16 11:07:00,825.303,1141.04,6.207999999999999,1.7630000000000001
2019-03-16 11:08:00,826.117,1141.28,6.4479999999999995,2.238
2019-03-16 11:09:00,826.675,1142.14,6.662999999999999,1.405
2019-03-16 11:10:00,828.9939999999999,1144.73,6.745,0.898
